concept_id,concept_synonym_name,language_concept_id
4152514,Unit of velocity (qualifier value),4180186
4152515,Unit of electrical measurement (qualifier value),4180186
4152781,Spaniards (ethnic group),4180186
4152781,Spanish,4180186
4152832,Black Caribbean/West India/Guyana,4180186
4152832,Black Caribbean/West India/Guyana (ethnic group),4180186
4153094,Unit of United States of America currency,4180186
4153094,Unit of United States of America currency (qualifier value),4180186
4153095,dollar (qualifier value),4180186
4153158,Black African and White (ethnic group),4180186
4154154,roentgen (qualifier value),4180186
4154154,R - roentgen,4180186
4154287,Non-International System of Units unit of volume per unit time,4180186
4154287,Non-International System of Units unit of volume per unit time (qualifier value),4180186
4154288,dyne (qualifier value),4180186
4154289,Non-International System of Units unit of mass per meal (qualifier value),4180186
4154289,Non-International System of Units unit of mass per meal,4180186
4154604,Unit of United Kingdom currency (qualifier value),4180186
4155103,Non-International System of Units unit of concentration part 2 (qualifier value),4180186
4155103,Non-International System of Units unit of concentration part 2,4180186
4155301,Ethnic group (ethnic group),4180186
4155301,Ethnic category,4180186
4155841,cent (qualifier value),4180186
4156070,% gradient,4180186
4156070,Percentage gradient (qualifier value),4180186
4156070,percent gradient,4180186
4156071,Unit of power (qualifier value),4180186
4156072,Nanogram/microliter,4180186
4156072,Nanogram/microlitre,4180186
4156072,Nanogram/microliter (qualifier value),4180186
4156072,ng/microL,4180186
4156073,Non-International System of Units unit of concentration part 1 (qualifier value),4180186
4156073,Non-International System of Units unit of concentration part 1,4180186
4156176,International System of Units-derived unit of rate (qualifier value),4180186
4156176,International System of Units-derived unit of rate,4180186
4156177,miles per hour,4180186
4156177,Miles per hour (qualifier value),4180186
4156177,Miles per hour,4180186
4156212,Non-SI-derived unit of rate (qualifier value),4180186
4156213,Kilometer/hour (qualifier value),4180186
4156213,Kilometer/hour,4180186
4156213,kilometer/hour,4180186
4156213,Kilometre/hour,4180186
4156213,kilometre/hour,4180186
4158501,Unit of energy expenditure (qualifier value),4180186
4158502,Unit of optical lens power (qualifier value),4180186
4158503,Unit of angular measurement (qualifier value),4180186
4158504,meter/second,4180186
4158504,metre/second,4180186
4158504,Metre/second,4180186
4158504,Meter/second,4180186
4158504,Meter/second (qualifier value),4180186
4158505,Unit of acoustic measurement (qualifier value),4180186
4158506,Complex SI-derived unit of rate (qualifier value),4180186
4163527,Basques (ethnic group),4180186
4164631,DD - disc diameter,4180186
4164631,Disc diameter (qualifier value),4180186
4165388,Mozambiquans (ethnic group),4180186
4166715,Nanolitre/mL,4180186
4166715,Nanoliter per milliliter,4180186
4166715,Nanoliter/milliliter,4180186
4166715,Nanolitre per millilitre,4180186
4166715,Nanolitre/millilitre,4180186
4166715,Nanoliter/milliliter (qualifier value),4180186
4166715,nanolitre/ml,4180186
4166898,Angiotensin converting enzyme unit (qualifier value),4180186
4166898,Angiotensin converting enzyme unit,4180186
4167026,Nanogram per day (qualifier value),4180186
4167026,Nanogram per 24 hours,4180186
4167026,Nanogram per day,4180186
4167026,ng/24 hr,4180186
4167221,Megabecquerel per milliliter,4180186
4167221,Megabecquerel per millilitre,4180186
4167221,Megabecquerel/milliliter (qualifier value),4180186
4167221,Megabecquerel/milliliter,4180186
4167397,Kallikrein inactivator unit/mL,4180186
4167397,Kallikrein inhibitory unit per milliliter (qualifier value),4180186
4167397,Kallikrein inhibitory unit per milliliter,4180186
4167397,Kallikrein inhibitory unit per millilitre,4180186
4167397,Kallikrein inactivator unit/ml,4180186
4167398,Dollars per hour (qualifier value),4180186
4167398,Dollars per hour,4180186
4167520,Solomon Islanders (ethnic group),4180186
4167621,Bulgarian (ethnic group),4180186
4167854,Percentage hemolysis (qualifier value),4180186
4167854,Percentage haemolysis,4180186
4167854,% hemolysis,4180186
4167854,Percent haemolysis,4180186
4167854,% haemolysis,4180186
4167854,Percent hemolysis,4180186
4167875,Unit/10(10) cells (qualifier value),4180186
4167884,munit/g Hb,4180186
4167884,Milliunits per gram hemoglobin,4180186
4167884,Milliunits per gram haemoglobin,4180186
4167884,Milliunits per gram hemoglobin (qualifier value),4180186
4167886,kit,4180186
4167886,Kit,4180186
4167886,Kit - unit of product usage (qualifier value),4180186
4167886,Kits,4180186
4168344,Milliliter/gram,4180186
4168344,Milliliter/gram (qualifier value),4180186
4168344,L/kg,4180186
4168344,Litre per kilogram,4180186
4168344,Millilitre/gram,4180186
4168344,Milliliter per gram,4180186
4168344,Millilitre per gram,4180186
4168344,Liter per kilogram,4180186
4168344,ml/gram,4180186
4168357,Arbitrary unit of immunoglobulin M isotype for phosphatidylserine antigen (qualifier value),4180186
4168357,Arbitrary unit of IgM isotype for phosphatidylserine antigen,4180186
4168357,Arbitrary unit of immunoglobulin M isotype for phosphatidylserine antigen,4180186
4168508,Centimetre per second per second,4180186
4168508,Centimeter per second per second,4180186
4168508,Centimeter per second per second (qualifier value),4180186
4169109,Milliunits per gram protein (qualifier value),4180186
4169109,Milliunits per gram protein,4180186
4169109,munit/g protein,4180186
4169114,Percentage negative control (qualifier value),4180186
4169114,% negative control,4180186
4169114,Percent negative control,4180186
4169284,Microliter/milliliter,4180186
4169284,Microlitre per millilitre,4180186
4169284,Microlitre/mL,4180186
4169284,Microliter per milliliter,4180186
4169284,Microliter/milliliter (qualifier value),4180186
4169284,microlitre/ml,4180186
4169303,Unit of radioactivity per unit volume (qualifier value),4180186
4169399,Bogobos (ethnic group),4180186
4169432,% index,4180186
4169432,Percentage index (qualifier value),4180186
4169432,Percent index,4180186
4169452,Dollars per week (qualifier value),4180186
4169452,Dollars per week,4180186
4169604,Microequivalents/liter (qualifier value),4180186
4169604,Microequivalents/litre,4180186
4169604,Microequivalents/liter,4180186
4169789,Unit/gram protein,4180186
4169789,International unit/gram protein,4180186
4169789,International unit/gram protein (qualifier value),4180186
4169789,Unit/gm prot,4180186
4170060,Yapese (ethnic group),4180186
4170079,Electrophoresis band (qualifier value),4180186
4170093,Microgram per centimeter squared,4180186
4170093,Microgram/centimeter2 (qualifier value),4180186
4170093,Microgram per centimetre squared,4180186
4170093,Microgram/square cm,4180186
4170093,mcg/cm2,4180186
4170093,Microgram/centimeter2,4180186
4170093,micrograms/square cm,4180186
4170104,kiloBecquerel/milliliter,4180186
4170104,Kilobecquerel per milliliter,4180186
4170104,kiloBecquerel/milliliter (qualifier value),4180186
4170104,Kilobecquerel per millilitre,4180186
4170239,% bound,4180186
4170239,Percentage bound (qualifier value),4180186
4170239,Percent bound,4180186
4170243,Milligram per specimen,4180186
4170243,Milligram per specimen (qualifier value),4180186
4170243,mg/specimen,4180186
4170258,Milligram/kilogram/day (qualifier value),4180186
4170258,Milligram/kilogram/day,4180186
4170372,Seminole (ethnic group),4180186
4170408,Milliliters per minute per surface area (qualifier value),4180186
4170408,mL/min/surface area,4180186
4170408,Milliliters per minute per surface area,4180186
4170408,Millilitres per minute per surface area,4180186
4170419,Milligrams per millimole creatinine,4180186
4170419,mg/mmol creatinine,4180186
4170419,Milligrams per millimole creatinine (qualifier value),4180186
4170749,g/g creatinine,4180186
4170749,Grams per gram of creatinine,4180186
4170749,Grams per gram of creatinine (qualifier value),4180186
4170769,Packets,4180186
4170769,Packet,4180186
4170769,Packet - unit of product usage (qualifier value),4180186
4171063,Dollars per minute,4180186
4171063,Dollars per minute (qualifier value),4180186
4171072,ng/g,4180186
4171072,Nanogram/gram,4180186
4171072,Nanogram per gram (qualifier value),4180186
4171072,Nanogram per gram,4180186
4171181,Gilbertese (ethnic group),4180186
4171221,Arbitrary unit of IgG isotype for phospholipid antigen,4180186
4171221,Arbitrary unit of immunoglobulin G isotype for phospholipid antigen,4180186
4171221,Arbitrary unit of immunoglobulin G isotype for phospholipid antigen (qualifier value),4180186
4171235,Grams per specimen,4180186
4171235,Grams per specimen (qualifier value),4180186
4171236,/uL,4180186
4171236,Per microliter,4180186
4171236,Per microlitre,4180186
4171236,Per microliter (qualifier value),4180186
4171561,Dollars per year (qualifier value),4180186
4171561,Dollars per year,4180186
4172319,Nanomoles per second per liter,4180186
4172319,Nanomoles per second per litre,4180186
4172319,Nanomoles per second per liter (qualifier value),4180186
4172323,Micrograms nitrogen per deciliter,4180186
4172323,Micrograms nitrogen per decilitre,4180186
4172323,Micrograms nitrogen per deciliter (qualifier value),4180186
4173823,square millimetres,4180186
4173823,Square millimeter (qualifier value),4180186
4173823,square millimetre,4180186
4173823,Square millimeter,4180186
4173823,mm2,4180186
4173823,square millimeters,4180186
4174916,% of total lost,4180186
4174916,Percentage of total lost (qualifier value),4180186
4174916,percent of total lost,4180186
4175829,Andamanese (ethnic group),4180186
4176018,Cup,4180186
4176018,Cup - unit of product usage (qualifier value),4180186
4176018,cup,4180186
4176621,Capsule - unit of product usage (qualifier value),4180186
4176621,Capsule,4180186
4176621,capsule,4180186
4177986,Implant - unit of product usage (qualifier value),4180186
4178142,Congolese (ethnic group),4180186
4178323,Tablet,4180186
4178323,Tablet - unit of product usage (qualifier value),4180186
4178323,tablet,4180186
4178796,lozenge,4180186
4178796,Lozenge,4180186
4178796,Lozenge - unit of product usage (qualifier value),4180186
4178921,Insert,4180186
4178921,Insert - unit of product usage (qualifier value),4180186
4178921,insert,4180186
4180120,can,4180186
4180120,Can - unit of product usage (qualifier value),4180186
4180120,Can,4180186
4180571,Kirghiz (ethnic group),4180186
4180729,Marathas (ethnic group),4180186
4181295,Bag - unit of product usage (qualifier value),4180186
4181295,Bag,4180186
4181295,bag,4180186
4182121,Cuna (ethnic group),4180186
4183595,Australian Aborigines (ethnic group),4180186
4184962,Afro-Caribbean (ethnic group),4180186
4184966,American Indian or Alaska native (racial group),4180186
4184984,Asian or Pacific islander (racial group),4180186
4185154,Caucasian (racial group),4180186
4185154,Caucasoid race,4180186
4185154,Race: White,4180186
4185154,Caucasian race,4180186
4185155,"White, not of hispanic origin",4180186
4185155,"Caucasian, not of hispanic origin (racial group)",4180186
4185330,Deciliter/hour (qualifier value),4180186
4185330,Deciliter/hour,4180186
4185330,Decilitre/hour,4180186
4185330,Deciliter per hour,4180186
4185330,Decilitre per hour,4180186
4185580,Dieguenos (ethnic group),4180186
4185605,EU/24hr,4180186
4185605,Ehrlich units/24hr,4180186
4185605,Ehrlich units/24 hours (qualifier value),4180186
4185605,Ehrlich units per 24 hours,4180186
4185610,Enzyme immunoassay unit,4180186
4185610,Enzyme immunoassay unit (qualifier value),4180186
4185610,Unit of enzyme immunoassay,4180186
4185612,Equivalents per unit mass per unit time (qualifier value),4180186
4185776,Gram meter per beat,4180186
4185776,Gram-meter/beat (qualifier value),4180186
4185776,Gram-meter/beat,4180186
4185776,Gram meter/beat,4180186
4185776,Gram metre per beat,4180186
4185777,Gram/meter2 (qualifier value),4180186
4185777,Gram per meter squared,4180186
4185777,Gram per square metre,4180186
4185777,Gram per metre squared,4180186
4185777,Gram per square meter,4180186
4185777,Gram per meter2,4180186
4185777,Gram/meter2,4180186
4185920,Indian (racial group),4180186
4185926,International unit per metre squared,4180186
4185926,International unit/square metre,4180186
4185926,International unit per meter squared,4180186
4185926,International unit/square meter,4180186
4185926,International units per square meter (qualifier value),4180186
4185926,International units per square meter,4180186
4185926,International units per square metre,4180186
4185926,International unit per square metre,4180186
4185926,International unit per square meter,4180186
4185934,International units per unit area (qualifier value),4180186
4185934,International units (IU) per unit area,4180186
4185934,International units per unit area,4180186
4185935,Japanese (ethnic group),4180186
4185937,Kilodalton,4180186
4185937,Kilodalton (qualifier value),4180186
4186050,Ampule - unit of product usage (qualifier value),4180186
4186050,Ampoule,4180186
4186050,Ampoule - unit of product usage,4180186
4186050,Ampule,4180186
4186050,ampoule,4180186
4186109,Application - unit of product usage (qualifier value),4180186
4186109,Application,4180186
4186259,ug/kg/day,4180186
4186259,Microgram/kilogram/day,4180186
4186259,Microgram per kilogram per day,4180186
4186259,Microgram/kilogram/day (qualifier value),4180186
4186260,Microgram per milligram,4180186
4186260,ug/mg,4180186
4186260,Microgram/milligram (qualifier value),4180186
4186260,Microgram/milligram,4180186
4186261,Micromole/millilitre,4180186
4186261,Micromole/milliliter (qualifier value),4180186
4186261,umol/mL,4180186
4186261,Micromole per millilitre,4180186
4186261,Micromole/milliliter,4180186
4186261,Micromole per milliliter,4180186
4186261,micromol/ml,4180186
4186262,uU,4180186
4186262,Microunit (qualifier value),4180186
4186262,mcunit,4180186
4186262,mcU,4180186
4186266,Milliequivalent/kilogram/minute,4180186
4186266,Milliequivalents/kilogram/minute (qualifier value),4180186
4186266,Milliequivalents per kilogram per minute,4180186
4186266,Milliequivalents/kilogram/minute,4180186
4186267,Milliequivalents per milliliter,4180186
4186267,Milliequivalents/milliliter,4180186
4186267,Milliequivalents per millilitre,4180186
4186267,Milliequivalents/milliliter (qualifier value),4180186
4186268,Millimole/kilogram/hour (qualifier value),4180186
4186268,Millimole/kilogram/hour,4180186
4186268,Millimole per kilogram per hour,4180186
4186269,Millimole per square metre,4180186
4186269,Millimole per metre squared,4180186
4186269,Millimole per square meter,4180186
4186269,Millimole per meter squared,4180186
4186269,Millimole/meter squared,4180186
4186269,Millimole/meter2,4180186
4186269,Millimole/square metre,4180186
4186269,Millimole/square meter (qualifier value),4180186
4186269,Millimole/square meter,4180186
4186270,munit,4180186
4186270,Milliunit (qualifier value),4180186
4186270,Milliunit,4180186
4186272,Moles per unit mass per unit time (qualifier value),4180186
4186273,Moles per unit mole (qualifier value),4180186
4186399,Nanomole/millimole,4180186
4186399,nM/mM,4180186
4186399,Nanomole per millimole,4180186
4186399,Nanomole/millimole (qualifier value),4180186
4186402,National surgical quality improvement programme defined race unknown,4180186
4186402,National surgical quality improvement program defined race unknown (racial group),4180186
4186453,Mexican Indians (ethnic group),4180186
4186562,Pacing beats per minute,4180186
4186562,pbpm,4180186
4186562,Pacing beats/minute (qualifier value),4180186
4186705,Australian aborigine (racial group),4180186
4186705,Australoid race,4180186
4186705,Australian race,4180186
4186875,Cases,4180186
4186875,Cases of unit dose,4180186
4186875,Case,4180186
4186875,Case - unit of product usage (qualifier value),4180186
4186875,Case unit dose,4180186
4186877,Cast,4180186
4186877,Casts (qualifier value),4180186
4187196,Per low power field (qualifier value),4180186
4187196,/LPF,4180186
4187343,Puff,4180186
4187343,Puff - unit of product usage (qualifier value),4180186
4187343,Puffs,4180186
4187747,Afro-Caucasian (ethnic group),4180186
4187883,Ehrlich units/millilitre,4180186
4187883,EU/mL,4180186
4187883,Ehrlich units/milliliter (qualifier value),4180186
4187883,Ehrlich units per millilitre,4180186
4187883,Ehrlich units per milliliter,4180186
4187883,Ehrlich units/mL,4180186
4188159,Hispanic (racial group),4180186
4188161,"Hispanic, color unknown (racial group)",4180186
4188161,"Hispanic, colour unknown",4180186
4188315,Scoops,4180186
4188315,Scoop,4180186
4188315,Scoop - unit of product usage (qualifier value),4180186
4188315,Scoopful,4180186
4188571,Tablespoonful - unit of product usage (qualifier value),4180186
4188571,Tablespoonful,4180186
4188571,Tbsp,4180186
4188571,Tablespoon,4180186
4188571,Tablespoon - unit of product usage,4180186
4188594,Unit of mass concentration (qualifier value),4180186
4188672,Unit of volume per unit area (qualifier value),4180186
4188673,Unit/gram,4180186
4188673,Unit/gram (qualifier value),4180186
4188673,Unit/gm,4180186
4188673,Unit per gram,4180186
4188673,unit/gram,4180186
4188674,Unit per square meter,4180186
4188674,Unit per square metre,4180186
4188674,Unit per metre squared,4180186
4188674,Unit per meter2,4180186
4188674,Unit per meter squared,4180186
4188674,Unit/meter2 (qualifier value),4180186
4188674,unit/m2,4180186
4188674,Unit/meter2,4180186
4188676,Units per unit mass (qualifier value),4180186
4189167,Ehrlich unit (qualifier value),4180186
4189167,EU - Ehrlich unit,4180186
4189337,Mass per unit volume per unit time (qualifier value),4180186
4189474,Melanesian (ethnic group),4180186
4189474,Melanesian-Papuan,4180186
4189492,MilliCuries per kilogram,4180186
4189492,MilliCuries/kilogram (qualifier value),4180186
4189492,MilliCuries/kilogram,4180186
4189493,Milliequivalents/kilogram/hour,4180186
4189493,Milliequivalents/kilogram/hour (qualifier value),4180186
4189493,Milliequivalents per kilogram per hour,4180186
4189493,Milliequivalent/kilogram/hour,4180186
4189494,Milliequivalents per meter squared,4180186
4189494,Milliequivalents per square metre,4180186
4189494,Milliequivalents per square meter,4180186
4189494,Milliequivalents per metre squared,4180186
4189494,Milliequivalents/meter2,4180186
4189494,Milliequivalents per meter2,4180186
4189494,Milliequivalents/meter2 (qualifier value),4180186
4189495,Millilitre per metre squared,4180186
4189495,Milliliter/meter2,4180186
4189495,Millilitre per square metre,4180186
4189495,Milliliter per meter2,4180186
4189495,Milliliter/meter2 (qualifier value),4180186
4189495,Milliliter per square meter,4180186
4189495,Millilitre per metre2,4180186
4189495,Millilitre/metre2,4180186
4189495,Milliliter per meter squared,4180186
4189497,Milliunit per gram,4180186
4189497,Milliunit/gram (qualifier value),4180186
4189497,munit/gm,4180186
4189497,Milliunit/gram,4180186
4189498,Milliunit/minute (qualifier value),4180186
4189498,Milliunit per minute,4180186
4189498,Milliunit/minute,4180186
4189498,munit/min,4180186
4189512,Nanograms per millilitre per hour,4180186
4189512,Nanograms per milliliter per hour,4180186
4189512,Nanograms/milliliter/hour (qualifier value),4180186
4189512,Nanograms/milliliter/hour,4180186
4189785,Oriental (ethnic group),4180186
4190115,Euros,4180186
4190115,Euro (qualifier value),4180186
4190380,Grams/5 hours (qualifier value),4180186
4190380,Grams per 5 hours,4180186
4190380,gm/5hr,4180186
4190380,Grams/5 hours,4180186
4190391,"Hispanic, black (racial group)",4180186
4190392,"Hispanic, white (racial group)",4180186
4190513,International unit/kilogram/hour (qualifier value),4180186
4190513,International unit per kilogram per hour,4180186
4190513,International unit/kilogram/hour,4180186
4190517,International units (IU) per unit mass per unit time,4180186
4190517,International units per unit mass per unit time (qualifier value),4180186
4190517,International units per unit mass per unit time,4180186
4190519,Kilogram-meter/square meter (qualifier value),4180186
4190519,Kilogram-meter per meter squared,4180186
4190519,Kilogram-meter per metre squared,4180186
4190519,Kilogram-meter/square meter,4180186
4190519,Kilogram-meter/square metre,4180186
4190519,Kilogram-meter per square meter,4180186
4190519,Kilogram-meter per square metre,4180186
4190629,Percentage unit (qualifier value),4180186
4190758,Race not stated (racial group),4180186
4192497,Toba (ethnic group),4180186
4194076,Quechua (ethnic group),4180186
4195322,Turks (ethnic group),4180186
4195705,Aztec (ethnic group),4180186
4196428,White British (ethnic group),4180186
4197588,Coulomb/kilogram,4180186
4197588,coulomb/kilogram,4180186
4197588,Coulomb/kilogram (qualifier value),4180186
4198417,Senoi (ethnic group),4180186
4198993,Hottentot (ethnic group),4180186
4199011,Oriental Jews (ethnic group),4180186
4199819,Other white ethnic group (ethnic group),4180186
4199940,Other Asian ethnic group (ethnic group),4180186
4201594,Serbs (ethnic group),4180186
4201928,White Irish (ethnic group),4180186
4201929,Black,4180186
4201929,Black - ethnic group (ethnic group),4180186
4201937,Asian - ethnic group (ethnic group),4180186
4201938,Irish traveller (ethnic group),4180186
4202555,Other black ethnic group (ethnic group),4180186
4203120,Black West Indian (ethnic group),4180186
4205380,Black Guyana (ethnic group),4180186
4208468,Drops per minute (qualifier value),4180186
4208468,Drops/min,4180186
4208468,Drops/minute,4180186
4210116,Vietnamese (ethnic group),4180186
4210186,Inca (ethnic group),4180186
4210302,Belgians (ethnic group),4180186
4211218,Black,4180186
4211218,African race (racial group),4180186
4211218,Negroid,4180186
4211331,Amerindian race,4180186
4211331,American Indian race (racial group),4180186
4211352,AUC,4180186
4211352,Area under the curve (qualifier value),4180186
4211353,Asian race (racial group),4180186
4211480,"Black, not of hispanic origin (racial group)",4180186
4211671,Copies per millilitre,4180186
4211671,Copies per milliliter,4180186
4211671,Copy per millilitre,4180186
4211671,Copy per milliliter,4180186
4211671,Copies/milliliter,4180186
4211671,Copies/milliliter (qualifier value),4180186
4211849,Chenchu (ethnic group),4180186
4212088,Navaho (ethnic group),4180186
4212194,Mass per unit area per unit time (qualifier value),4180186
4212196,Megabase,4180186
4212196,Megabase (qualifier value),4180186
4212208,Milligram-meter per beat,4180186
4212208,Milligram-meter/beat (qualifier value),4180186
4212208,Milligram-meter/beat,4180186
4212214,Micromole/mole (qualifier value),4180186
4212214,umol/mol,4180186
4212214,Micromole per mole,4180186
4212214,Micromole/mole,4180186
4212217,Milliequivalents/deciliter,4180186
4212217,Milliequivalents/deciliter (qualifier value),4180186
4212217,Milliequivalents per deciliter,4180186
4212217,Milliequivalents per decilitre,4180186
4212218,Milliequivalents per kilogram per day,4180186
4212218,Milliequivalent/kilogram/day,4180186
4212218,Milliequivalents/kilogram/day,4180186
4212218,Milliequivalents/kilogram/day (qualifier value),4180186
4212220,Milligram/meter2/hour (qualifier value),4180186
4212220,Milligram per metre squared per hour,4180186
4212220,Milligram per square metre per hour,4180186
4212220,Milligram per meter2 per hour,4180186
4212220,Milligram per meter squared per hour,4180186
4212220,Milligram/meter2/hour,4180186
4212220,Milligram per square meter per hour,4180186
4212221,Milliinternational units/hour,4180186
4212221,Milliinternational units per hour,4180186
4212221,Milliinternational units/hour (qualifier value),4180186
4212222,Millilitre/centimetre of water,4180186
4212222,Milliliter/centimeter of water (qualifier value),4180186
4212222,Milliliter/centimeter of water,4180186
4212222,Milliliter per centimeter of water,4180186
4212222,Millilitre per centimetre of water,4180186
4212223,Millimole/kilogram/day,4180186
4212223,Millimole per kilogram per day,4180186
4212223,Millimole/kilogram/day (qualifier value),4180186
4212311,Mixed racial group (racial group),4180186
4212321,Nanomole per milliliter,4180186
4212321,Nanomole /milliliter,4180186
4212321,Nanomole per millilitre,4180186
4212321,Nanomole/milliliter,4180186
4212321,nM/mL,4180186
4212321,Nanomole/milliliter (qualifier value),4180186
4212702,Teaspoonful,4180186
4212702,Tsp,4180186
4212702,Teaspoon,4180186
4212702,Teaspoonful - unit of product usage (qualifier value),4180186
4212702,Teaspoonful - unit of product usage,4180186
4212718,Unit of radioactivity per unit mass (qualifier value),4180186
4212719,Unit of urobilinogen analysis (qualifier value),4180186
4212719,Unit of urobilinogen measurement,4180186
4212720,Unit/2 hours,4180186
4212720,Unit/2hr,4180186
4212720,Unit/2 hours (qualifier value),4180186
4212720,Units per 2 hours,4180186
4212721,Unit per kilogram,4180186
4212721,Unit/kilogram (qualifier value),4180186
4212721,Unit/kilogram,4180186
4212721,unit/kg,4180186
4212722,Unit/kilogram/hour,4180186
4212722,Unit per kilogram per hour,4180186
4212722,Unit/kilogram/hour (qualifier value),4180186
4212722,Unit/kg/hr,4180186
4212723,Units per unit mass per unit time (qualifier value),4180186
4212864,Deciliter per day,4180186
4212864,Deciliter/day (qualifier value),4180186
4212864,Decilitre/day,4180186
4212864,Decilitre per day,4180186
4212864,Deciliter/day,4180186
4212865,Deciliter per minute,4180186
4212865,Deciliter/minute (qualifier value),4180186
4212865,Deciliter/minute,4180186
4212865,Decilitre/minute,4180186
4212865,Decilitre per minute,4180186
4212976,Endotoxin units per milliliter (qualifier value),4180186
4212976,Endotoxin units/milliliter,4180186
4212976,Endotoxin units/millilitre,4180186
4212976,Endotoxin units per milliliter,4180186
4212976,Endotoxin units per millilitre,4180186
4212983,Equivalents per unit area (qualifier value),4180186
4212990,European (ethnic group),4180186
4213116,Gram per kilogram per day,4180186
4213116,Gram/kilogram/day (qualifier value),4180186
4213116,Grams per kilogram per day,4180186
4213116,Gram/kilogram/day,4180186
4213166,Mg/m2 (qualifier value),4180186
4213463,Portuguese (ethnic group),4180186
4214326,Gram meter per beat per meter squared,4180186
4214326,Gram-meter/beat/meter2,4180186
4214326,Gram metre per beat per square metre,4180186
4214326,Gram-meter/beat/meter2 (qualifier value),4180186
4214326,Gram metre per beat per metre squared,4180186
4214326,Gram meter per beat per square meter,4180186
4214326,Gram-meter/beat/square meter,4180186
4214326,Gram-meter/beat/square metre,4180186
4214326,Gram-meter/beat/meter squared,4180186
4214517,International unit per minute,4180186
4214517,International unit/minute,4180186
4214517,International unit/minute (qualifier value),4180186
4214527,Kilogram metre,4180186
4214527,Kilogram meter,4180186
4214527,Kilogram-meter (qualifier value),4180186
4214527,Kilogram-meter,4180186
4214528,Kilogram/hour (qualifier value),4180186
4214528,Kilogram per hour,4180186
4214528,Kilogram/hour,4180186
4214529,Kilogram/minute (qualifier value),4180186
4214529,Kilogram/minute,4180186
4214529,Kilogram per minute,4180186
4214645,Milliequivalents per hour,4180186
4214645,Milliequivalents/hour (qualifier value),4180186
4214645,Milliequivalents/hour,4180186
4214646,Milligram per square metre per day,4180186
4214646,Milligram per metre squared per day,4180186
4214646,Milligram per meter squared per day,4180186
4214646,Milligram per meter2 per day,4180186
4214646,Milligram/meter2/day,4180186
4214646,Milligram per square meter per day,4180186
4214646,Milligram/meter2/day (qualifier value),4180186
4214647,Millilitre per kilogram per day,4180186
4214647,Millilitre/kilogram/day,4180186
4214647,Milliliter/kilogram/day (qualifier value),4180186
4214647,Milliliter/kilogram/day,4180186
4214647,Milliliter per kilogram per day,4180186
4214648,Millilitre per kilogram per hour,4180186
4214648,Millilitre/kilogram/hour,4180186
4214648,Milliliter per kilogram per hour,4180186
4214648,Milliliter/kilogram/hour,4180186
4214648,Milliliter/kilogram/hour (qualifier value),4180186
4214649,Millimole per deciliter (qualifier value),4180186
4214649,Millimole per decilitre,4180186
4214649,Millimole/deciliter,4180186
4214649,Millimole per deciliter,4180186
4214650,Million units per square metre,4180186
4214650,Million units per square meter,4180186
4214650,Million units/meter squared (qualifier value),4180186
4214650,Million units/meter2,4180186
4214650,Million units per metre squared,4180186
4214650,Million units/square metre,4180186
4214650,Million units per meter squared,4180186
4214650,Million units/square meter,4180186
4214650,Million units/meter squared,4180186
4214650,Million units per meter2,4180186
4214651,Moles per unit area (qualifier value),4180186
4214665,nM/dL,4180186
4214665,Nanomole/deciliter,4180186
4214665,Nanomole/decilitre,4180186
4214665,Nanomole per decilitre,4180186
4214665,Nanomole/deciliter (qualifier value),4180186
4214665,Nanomole per deciliter,4180186
4214687,Gender unknown (finding),4180186
4214735,Xosa (ethnic group),4180186
4215220,Tuberculin unit (qualifier value),4180186
4215220,Tuberculin unit,4180186
4215220,Tuberculin units,4180186
4215220,tuberculin unit,4180186
4215227,Unit of atomic mass (qualifier value),4180186
4215228,Unit of viral analysis (qualifier value),4180186
4215229,unit/kg/min,4180186
4215229,Unit/kilogram/minute (qualifier value),4180186
4215229,Unit/kilogram/minute,4180186
4215229,Unit per kilogram per minute,4180186
4215230,Units per unit area (qualifier value),4180186
4215271,Gender unspecified (finding),4180186
4215810,Chippewa (ethnic group),4180186
4216026,West Africans (ethnic group),4180186
4216036,Todas (ethnic group),4180186
4216137,Picomole/gram,4180186
4216137,Picomole per gram,4180186
4216137,pmol/gm,4180186
4216137,Picomole/gram (qualifier value),4180186
4216292,Racial group (racial group),4180186
4216433,Caroline Islanders (ethnic group),4180186
4216519,Pakistani (Urduspeakers) (ethnic group),4180186
4216818,Swedes (ethnic group),4180186
4217467,Pehuenches (ethnic group),4180186
4217600,Naiars (ethnic group),4180186
4218288,Hobe (ethnic group),4180186
4218447,Brazilian Indians (ethnic group),4180186
4218668,Unit of compliance (qualifier value),4180186
4218669,Unit of European Union currency (qualifier value),4180186
4218669,Unit of EU currency,4180186
4218671,unit/dL,4180186
4218671,Unit/deciliter (qualifier value),4180186
4218671,Unit/deciliter,4180186
4218671,Unit per deciliter,4180186
4218671,Unit per decilitre,4180186
4218672,Unit/kilogram/day (qualifier value),4180186
4218672,Unit per kilogram per day,4180186
4218672,Unit/kilogram/day,4180186
4218672,Unit/kg/day,4180186
4218673,Unit/minute (qualifier value),4180186
4218673,Units per minute,4180186
4218673,Unit/min,4180186
4218673,Unit/minute,4180186
4218674,Unknown racial group (racial group),4180186
4218803,vial,4180186
4218803,Vial,4180186
4218803,Vials,4180186
4218803,Vial - unit of product usage (qualifier value),4180186
4218803,Vil,4180186
